-0.02857,0.98817,-0,37.096,14.7,1.096
-0.051184,0.9788,-0,37.093,14.7,1.1
-0,1,-0,37.14,14.7,1.0401
-0.63427,0.73728,-0,37.29,14.79,1.0103
-0.68692,0.68692,0.08983,37.3,14.8,1.0156
-0.6585,0.72724,-0,37.307,14.8,1.0069
-0.95257,0.11451,-0,46.684,21.484,1.0162
-1,-0,-0,46.7,21.5,1.0245
-0.92024,0.19256,-0,46.7,21.527,1.0728
-0.87528,0.30111,-0,46.7,21.543,1.1
1,-0,-0,61.9,32.344,1.0562
1,-0,-0,61.9,32.369,1.1
-0.50709,-0.78996,-0,21.772,3.8283,1.1717
-0.44123,-0.81724,-0,21.762,3.8376,1.2
-0,1,-0,36.9,14.6,1.1661
-0,1,-0,36.885,14.6,1.185
-0,1,-0,36.873,14.6,1.2
-0.15847,0.93436,-0,36.922,14.622,1.1776
-0.46892,0.80577,-0,36.966,14.666,1.2
-0.34098,0.85876,-0,37.052,14.7,1.1518
-0.61087,0.74697,-0,37.014,14.7,1.2
-0.81465,0.44747,-0,46.7,21.563,1.1367
-0.71016,0.69973,-0,46.7,21.599,1.2
1,-0,-0,61.9,32.38,1.1201
1,-0,-0,61.9,32.4,1.1559
1,-0,-0,61.9,32.416,1.1841
1,-0,-0,61.9,32.425,1.2
-0.33194,-0.8625,-0,21.747,3.8531,1.2469
-0.20843,-0.91367,-0,21.729,3.8705,1.3
-0,1,-0,36.8,14.6,1.2925
-0.023452,0.99029,-0,36.797,14.6,1.2967
-0.042014,0.9826,-0,36.794,14.6,1.3
-0,1,-0,36.841,14.6,1.2409
-0.62661,0.74045,-0,36.989,14.689,1.2114
-0.70711,0.70711,-0,37,14.7,1.2172
-0.65339,0.72936,-0,37.008,14.7,1.2076
-0.70906,0.70239,-0,46.7,21.599,1.2007
-0.70711,0.70711,-0,46.7,21.6,1.2019
-0.70711,0.70711,-0,46.765,21.665,1.235
-0.70711,0.70711,-0,46.8,21.7,1.2529
-0.79844,0.48661,-0,46.831,21.731,1.2688
-0.97737,0.054626,-0,46.892,21.792,1.3
1,-0,-0,61.9,32.452,1.248
1,-0,-0,61.9,32.481,1.3
-0,-1,-0,21.695,3.9,1.3954
-0,-1,-0,21.7,3.9,1.3895
-0,-1,-0,21.692,3.9,1.4
-0.1568,-0.93505,-0,21.722,3.8778,1.3222
-0,1,-0,36.6,14.5,1.3678
-0,1,-0,36.586,14.5,1.3858
-0,1,-0,36.575,14.5,1.4
-0.15079,0.93754,-0,36.621,14.521,1.3787
-0.44621,0.81517,-0,36.663,14.563,1.4
-0.33586,0.86088,-0,36.753,14.6,1.3525
-0.6017,0.75077,-0,36.715,14.6,1.4
-0.99235,0.01846,-0,46.897,21.797,1.3026
-1,-0,-0,46.9,21.8,1.3039
-0.89857,0.24486,-0,46.9,21.835,1.3654
-0.8414,0.3829,-0,46.9,21.854,1.4
1,-0,-0,61.9,32.488,1.312
1,-0,-0,61.9,32.5,1.3333
1,-0,-0,61.9,32.524,1.3759
1,-0,-0,61.9,32.538,1.4
-0,-1,-0,21.651,3.9,1.4512
-0,-1,-0,21.613,3.9,1.5
-0,1,-0,36.5,14.5,1.4941
-0,1,-0,36.497,14.5,1.4974
-0,1,-0,36.495,14.5,1.5
-0,1,-0,36.542,14.5,1.4416
-0.61894,0.74363,-0,36.688,14.588,1.4125
-0.70711,0.70711,-0,36.7,14.6,1.4188
-0.64827,0.73148,-0,36.708,14.6,1.4083
-0.79299,0.49978,-0,46.9,21.871,1.4293
-0.70711,0.70711,-0,46.9,21.9,1.4813
-0.70711,0.70711,-0,46.912,21.912,1.4876
-0.70711,0.70711,-0,46.937,21.937,1.5
1,-0,-0,61.9,32.56,1.4399
1,-0,-0,61.9,32.594,1.5
-0.26283,-0.89113,-0,21.563,3.9,1.5628
-0,-1,-0,21.6,3.9,1.5159
-0.47085,-0.80497,-0,21.533,3.9,1.6
-0,-1,-0,21.607,3.9,1.507
-0,1,-0,36.453,14.5,1.5532
-0,1,-0,36.416,14.5,1.6
-0.70711,0.70711,-0,46.979,21.979,1.5214
-0.70711,0.70711,-0,47,22,1.5324
-0.83822,0.39057,-0,47.045,22.045,1.5552
-1,-0,-0,47.1,22.1,1.5834
-0.98251,0.042232,-0,47.1,22.106,1.594
-0.97265,0.066039,-0,47.1,22.109,1.6
1,-0,-0,61.9,32.596,1.5038
1,-0,-0,61.9,32.6,1.5106
1,-0,-0,61.9,32.632,1.5678
1,-0,-0,61.9,32.65,1.6
-0.57523,-0.76173,-0,21.519,3.9,1.6187
-0.70711,-0.70711,-0,21.5,3.9,1.6422
-0.6059,-0.74903,-0,21.486,3.9143,1.6857
-0.57258,-0.76283,-0,21.481,3.919,1.7
-0,1,-0,36.2,14.4,1.6958
-0,1,-0,36.198,14.4,1.6981
-0,1,-0,36.197,14.4,1.7
-0.01982,0.99179,-0,36.203,14.403,1.6972
-0.058644,0.97571,-0,36.208,14.408,1.7
-0,1,-0,36.4,14.5,1.6205
-0.24845,0.89709,-0,36.365,14.5,1.6649
-0.4451,0.81564,-0,36.337,14.5,1.7
-0,1,-0,36.409,14.5,1.609
-0.87692,0.29715,-0,47.1,22.142,1.658
-0.80753,0.46466,-0,47.1,22.166,1.7
1,-0,-0,61.9,32.668,1.6317
1,-0,-0,61.9,32.7,1.688
1,-0,-0,61.9,32.704,1.6957
1,-0,-0,61.9,32.707,1.7
-0.43076,-0.82158,-0,21.461,3.9391,1.7609
-0.33977,-0.85926,-0,21.448,3.9519,1.8
-0,1,-0,36.154,14.4,1.7539
-0,1,-0,36.118,14.4,1.8
-0.48795,0.79789,-0,36.269,14.469,1.731
-0.70711,0.70711,-0,36.3,14.5,1.7468
-0.56085,0.76769,-0,36.321,14.5,1.7207
-0.77133,0.55206,-0,47.1,22.178,1.7219
-0.70711,0.70711,-0,47.1,22.2,1.7608
-0.70711,0.70711,-0,47.126,22.226,1.7741
-0.70711,0.70711,-0,47.177,22.277,1.8
1,-0,-0,61.9,32.74,1.7596
1,-0,-0,61.9,32.763,1.8
-0.25561,-0.89412,-0,21.436,3.9639,1.8361
-0.10696,-0.95569,-0,21.415,3.9849,1.9
-0,1,-0,36.1,14.4,1.8221
-0,1,-0,36.066,14.4,1.8656
-0,1,-0,36.038,14.4,1.9
-0,1,-0,36.11,14.4,1.8098
-0.70711,0.70711,-0,47.192,22.292,1.8079
-0.70711,0.70711,-0,47.2,22.3,1.8119
-0.87801,0.29452,-0,47.258,22.358,1.8417
-1,-0,-0,47.3,22.4,1.8629
-0.96084,0.094536,-0,47.3,22.413,1.8866
-0.93877,0.14783,-0,47.3,22.421,1.9
1,-0,-0,61.9,32.776,1.8236
1,-0,-0,61.9,32.8,1.8654
1,-0,-0,61.9,32.812,1.8875
1,-0,-0,61.9,32.819,1.9
-0.16887,-0.93005,-0,21.376,4,1.9761
-0,-1,-0,21.4,4,1.9459
-0.30253,-0.87469,-0,21.357,4,2
-0.080471,-0.96667,-0,21.411,3.9886,1.9114
-0,1,-0,36,14.4,1.9485
-0,1,-0,35.977,14.4,1.9772
-0,1,-0,35.959,14.4,2
-0,1,-0,36.021,14.4,1.9214
-0.85525,0.34945,-0,47.3,22.449,1.9506
-0.77366,0.54644,-0,47.3,22.477,2
1,-0,-0,61.9,32.849,1.9515
1,-0,-0,61.9,32.876,2
-0.48127,-0.80065,-0,21.332,4,2.0319
-0.70711,-0.70711,-0,21.3,4,2.0723
-0.65857,-0.72721,-0,21.293,4.0069,2.0931
-0.64259,-0.73383,-0,21.291,4.0091,2.1
-0,1,-0,35.9,14.4,2.0748
-0.078746,0.96738,-0,35.889,14.4,2.0889
-0.14107,0.94157,-0,35.88,14.4,2.1
-0,1,-0,35.933,14.4,2.033
-0.74966,0.60436,-0,47.3,22.485,2.0145
-0.70711,0.70711,-0,47.3,22.5,2.0403
-0.70711,0.70711,-0,47.34,22.54,2.0605
-0.70711,0.70711,-0,47.4,22.6,2.0913
-0.72388,0.66661,-0,47.406,22.606,2.0943
-0.75674,0.58729,-0,47.417,22.617,2.1
1,-0,-0,61.9,32.885,2.0154
1,-0,-0,61.9,32.9,2.0428
1,-0,-0,61.9,32.921,2.0794
1,-0,-0,61.9,32.932,2.1
-0.48343,-0.79976,-0,21.268,4.0316,2.1684
-0.40979,-0.83026,-0,21.258,4.042,2.2
-0,1,-0,35.7,14.3,2.1501
-0,1,-0,35.678,14.3,2.1779
-0,1,-0,35.66,14.3,2.2
-0.23364,0.90322,-0,35.733,14.333,2.167
-0.69133,0.71364,-0,35.798,14.398,2.2
-0.39115,0.83798,-0,35.845,14.4,2.1447
-0.70073,0.70975,-0,35.801,14.4,2.2
-0.91778,0.19849,-0,47.472,22.672,2.1281
-1,-0,-0,47.5,22.7,2.1424
-0.93918,0.14683,-0,47.5,22.721,2.1792
-0.90489,0.22961,-0,47.5,22.732,2.2
1,-0,-0,61.9,32.957,2.1433
1,-0,-0,61.9,32.989,2.2
-0.30829,-0.8723,-0,21.244,4.0564,2.2436
-0.17698,-0.92669,-0,21.225,4.075,2.3
-0,1,-0,35.6,14.3,2.2764
-0,1,-0,35.59,14.3,2.2896
-0,1,-0,35.581,14.3,2.3
-0,1,-0,35.634,14.3,2.2338
-0.70178,0.70931,-0,35.799,14.399,2.2008
-0.70711,0.70711,-0,35.8,14.4,2.2011
-0.70355,0.70858,-0,35.801,14.4,2.2005
-0.83359,0.40175,-0,47.5,22.757,2.2432
-0.73978,0.62823,-0,47.5,22.789,2.3
1,-0,-0,61.9,32.993,2.2073
1,-0,-0,61.9,33,2.2202
1,-0,-0,61.9,33.029,2.2712
1,-0,-0,61.9,33.045,2.3
-0,-1,-0,21.189,4.1,2.3894
-0,-1,-0,21.2,4.1,2.376
-0,-1,-0,21.181,4.1,2.4
-0.13314,-0.94485,-0,21.219,4.0812,2.3188
-0,1,-0,35.545,14.3,2.3454
-0,1,-0,35.502,14.3,2.4
-0.728,0.65667,-0,47.5,22.793,2.3071
-0.70711,0.70711,-0,47.5,22.8,2.3198
-0.86264,0.33161,-0,47.553,22.853,2.3469
-1,-0,-0,47.6,22.9,2.3708
-0.96921,0.074342,-0,47.6,22.911,2.3895
-0.95185,0.11625,-0,47.6,22.916,2.4
1,-0,-0,61.9,33.065,2.3352
1,-0,-0,61.9,33.1,2.3976
1,-0,-0,61.9,33.101,2.3991
1,-0,-0,61.9,33.101,2.4
-0,-1,-0,21.145,4.1,2.4452
-0,-1,-0,21.102,4.1,2.5
-0,1,-0,35.5,14.3,2.4028
-0,1,-0,35.457,14.3,2.457
-0,1,-0,35.423,14.3,2.5
-0,1,-0,35.501,14.3,2.4012
-0.86362,0.32926,-0,47.6,22.947,2.4534
-0.78674,0.51487,-0,47.6,22.973,2.5
1,-0,-0,61.9,33.137,2.4631
1,-0,-0,61.9,33.158,2.5
-0.30502,-0.87365,-0,21.057,4.1,2.5569
-0,-1,-0,21.1,4.1,2.5024
-0.54645,-0.77365,-0,21.023,4.1,2.6
-0,-1,-0,21.101,4.1,2.501
-0,1,-0,35.4,14.3,2.5291
-0.22144,0.90828,-0,35.369,14.3,2.5687
-0.3967,0.83568,-0,35.344,14.3,2.6
-0,1,-0,35.413,14.3,2.5129
-0.75803,0.58417,-0,47.6,22.983,2.5174
-0.70711,0.70711,-0,47.6,23,2.5482
-0.70711,0.70711,-0,47.634,23.034,2.5657
-0.70711,0.70711,-0,47.7,23.1,2.5993
-0.70852,0.7037,-0,47.7,23.1,2.5995
-0.71128,0.69702,-0,47.701,23.101,2.6
1,-0,-0,61.9,33.173,2.527
1,-0,-0,61.9,33.2,2.575
1,-0,-0,61.9,33.209,2.591
1,-0,-0,61.9,33.214,2.6
-0.61743,-0.74425,-0,21.013,4.1,2.6127
-0.70711,-0.70711,-0,21,4.1,2.6287
-0.58224,-0.75883,-0,20.982,4.1177,2.6823
-0.54113,-0.77586,-0,20.977,4.1235,2.7
-0,1,-0,35.2,14.2,2.6044
-0,1,-0,35.158,14.2,2.6578
-0,1,-0,35.124,14.2,2.7
-0.44747,0.81465,-0,35.263,14.263,2.6367
-0.70711,0.70711,-0,35.3,14.3,2.6555
-0.53384,0.77888,-0,35.325,14.3,2.6245
-0.90242,0.23557,-0,47.767,23.167,2.6333
-1,-0,-0,47.8,23.2,2.6503
-0.94754,0.12664,-0,47.8,23.218,2.6821
-0.91797,0.19803,-0,47.8,23.228,2.7
1,-0,-0,61.9,33.245,2.6549
1,-0,-0,61.9,33.27,2.7
-0.4071,-0.83137,-0,20.958,4.1424,2.7576
-0.30832,-0.87229,-0,20.944,4.1564,2.8
-0,1,-0,35.1,14.2,2.7308
-0,1,-0,35.069,14.2,2.7694
-0,1,-0,35.045,14.2,2.8
-0,1,-0,35.114,14.2,2.7136
-0.84195,0.38156,-0,47.8,23.254,2.746
-0.75286,0.59665,-0,47.8,23.284,2.8
1,-0,-0,61.9,33.281,2.7189
1,-0,-0,61.9,33.3,2.7524
1,-0,-0,61.9,33.317,2.7828
1,-0,-0,61.9,33.327,2.8
-0.23196,-0.90392,-0,20.933,4.1672,2.8328
-0.075518,-0.96872,-0,20.911,4.1893,2.9
-0,1,-0,35,14.2,2.8571
-0,1,-0,34.981,14.2,2.881
-0,1,-0,34.966,14.2,2.9
-0,1,-0,35.025,14.2,2.8252
-0.70711,0.70711,-0,47.8,23.3,2.8277
-0.84729,0.36868,-0,47.848,23.348,2.8521
-1,-0,-0,47.9,23.4,2.8788
-0.97757,0.054161,-0,47.9,23.408,2.8923
-0.96492,0.084693,-0,47.9,23.412,2.9
1,-0,-0,61.9,33.353,2.8468
1,-0,-0,61.9,33.383,2.9
-0.21107,-0.91257,-0,20.87,4.2,2.9702
-0,-1,-0,20.9,4.2,2.9324
-0.37812,-0.84338,-0,20.847,4.2,3
-0.056813,-0.97647,-0,20.908,4.192,2.908
-0,1,-0,34.9,14.2,2.9834
-0,1,-0,34.893,14.2,2.9927
-0,1,-0,34.887,14.2,3
-0,1,-0,34.937,14.2,2.9369
-0.87198,0.30907,-0,47.9,23.444,2.9563
-0.79981,0.48331,-0,47.9,23.468,3
1,-0,-0,61.9,33.389,2.9107
1,-0,-0,61.9,33.4,2.9298
1,-0,-0,61.9,33.425,2.9747
1,-0,-0,61.9,33.44,3
-0.52347,-0.78317,-0,20.826,4.2,3.026
-0.70711,-0.70711,-0,20.8,4.2,3.0588
-0.63492,-0.73701,-0,20.79,4.2102,3.0898
-0.61115,-0.74685,-0,20.786,4.2136,3.1
-0,1,-0,34.849,14.2,3.0485
-0,1,-0,34.808,14.2,3.1
-0.76639,0.56399,-0,47.9,23.48,3.0202
-0.70711,0.70711,-0,47.9,23.5,3.0561
-0.79215,0.5018,-0,47.929,23.529,3.071
-0.95873,0.099642,-0,47.986,23.586,3.1
1,-0,-0,61.9,33.461,3.0386
1,-0,-0,61.9,33.496,3.1
-0.45977,-0.80956,-0,20.765,4.235,3.165
-0.37834,-0.84329,-0,20.754,4.2465,3.2
-0,1,-0,34.6,14.1,3.1851
-0,1,-0,34.593,14.1,3.1934
-0,1,-0,34.588,14.1,3.2
-0.06983,0.97108,-0,34.61,14.11,3.1901
-0.20664,0.91441,-0,34.629,14.129,3.2
-0,1,-0,34.8,14.2,3.1098
-0.28184,0.88326,-0,34.76,14.2,3.1601
-0.50491,0.79086,-0,34.729,14.2,3.2
-0,1,-0,34.804,14.2,3.1043
-0.98605,0.033676,-0,47.995,23.595,3.1048
-1,-0,-0,48,23.6,3.1072
-0.90201,0.23658,-0,48,23.633,3.1665
-0.84677,0.36994,-0,48,23.652,3.2
1,-0,-0,61.9,33.497,3.1026
1,-0,-0,61.9,33.5,3.1071
1,-0,-0,61.9,33.533,3.1665
1,-0,-0,61.9,33.552,3.2
-0.28463,-0.8821,-0,20.74,4.2597,3.2403
-0.14553,-0.93972,-0,20.721,4.2794,3.3
-0,1,-0,34.549,14.1,3.2492
-0,1,-0,34.509,14.1,3.3
-0.53798,0.77716,-0,34.676,14.176,3.2239
-0.70711,0.70711,-0,34.7,14.2,3.2361
-0.59424,0.75386,-0,34.716,14.2,3.216
-0.79642,0.49149,-0,48,23.67,3.2305
-0.70711,0.70711,-0,48,23.7,3.2846
-0.737,0.63494,-0,48.01,23.71,3.2898
-0.79556,0.49356,-0,48.03,23.73,3.3
1,-0,-0,61.9,33.57,3.2305
1,-0,-0,61.9,33.6,3.2845
1,-0,-0,61.9,33.606,3.2944
1,-0,-0,61.9,33.609,3.3
-0,-1,-0,20.683,4.3,3.3834
-0,-1,-0,20.7,4.3,3.3625
-0,-1,-0,20.67,4.3,3.4
-0.10949,-0.95465,-0,20.715,4.2845,3.3155
-0,1,-0,34.5,14.1,3.3114
-0,1,-0,34.461,14.1,3.3609
-0,1,-0,34.43,14.1,3.4
-0,1,-0,34.505,14.1,3.305
-0.93091,0.1668,-0,48.076,23.776,3.3236
-1,-0,-0,48.1,23.8,3.3356
-0.93203,0.16409,-0,48.1,23.823,3.3768
-0.89372,0.25659,-0,48.1,23.836,3.4
1,-0,-0,61.9,33.642,3.3584
1,-0,-0,61.9,33.665,3.4
-0.034815,-0.98558,-0,20.595,4.3,3.4951
-0,-1,-0,20.6,4.3,3.4889
-0.050926,-0.96272,0.050926,20.591,4.3,3.5
-0,-1,-0,20.639,4.3,3.4393
-0,1,-0,34.4,14.1,3.4378
-0,1,-0,34.373,14.1,3.4725
-0,1,-0,34.351,14.1,3.5
-0,1,-0,34.417,14.1,3.4167
-0.82644,0.419,-0,48.1,23.859,3.4407
-0.72861,0.6552,-0,48.1,23.893,3.5
1,-0,-0,61.9,33.678,3.4223
1,-0,-0,61.9,33.7,3.4619
1,-0,-0,61.9,33.714,3.4863
1,-0,-0,61.9,33.721,3.5
-0.64339,-0.64339,0.2835,20.551,4.3,3.5509
-0.44836,-0.81428,-0,20.563,4.3366,3.6
-0,1,-0,34.3,14.1,3.5641
-0,1,-0,34.284,14.1,3.5841
-0,1,-0,34.272,14.1,3.6
-0,1,-0,34.328,14.1,3.5283
-0.72086,0.67391,-0,48.1,23.895,3.5047
-0.70711,0.70711,-0,48.1,23.9,3.513
-0.87577,0.29992,-0,48.158,23.958,3.5424
-1,-0,-0,48.2,24,3.5641
-0.96206,0.091601,-0,48.2,24.013,3.587
-0.94067,0.14324,-0,48.2,24.02,3.6
1,-0,-0,61.9,33.75,3.5502
1,-0,-0,61.9,33.778,3.6
-0.3373,-0.86028,-0,20.548,4.3523,3.6477
-0.21555,-0.91072,-0,20.53,4.3695,3.7
-0,1,-0,34.2,14.1,3.6905
-0,1,-0,34.196,14.1,3.6958
-0,1,-0,34.192,14.1,3.7
-0,1,-0,34.24,14.1,3.64
-0.85647,0.34652,-0,48.2,24.049,3.651
-0.77556,0.54186,-0,48.2,24.077,3.7
1,-0,-0,61.9,33.786,3.6142
