The xmax, ymax, zmax are: 32 42 37
2.000000 6 16 1
0.000000 7 16 1
0.000000 25 16 1
2.000000 26 16 1
4.000000 27 16 1
6.000000 28 16 1
8.000000 29 16 1
10.000000 30 16 1
12.000000 31 16 1
12.066738 1 17 1
10.071458 2 17 1
8.076864 3 17 1
6.083265 4 17 1
4.091075 5 17 1
2.099815 6 17 1
0.119210 7 17 1
0.119210 25 17 1
2.099815 26 17 1
4.091075 27 17 1
6.083265 28 17 1
8.076864 29 17 1
10.071458 30 17 1
12.066738 31 17 1
12.265500 1 18 1
10.284441 2 18 1
8.305991 3 18 1
6.331160 4 18 1
4.360937 5 18 1
2.396603 6 18 1
0.439672 7 18 1
0.439672 25 18 1
2.396603 26 18 1
4.360937 27 18 1
6.331160 28 18 1
8.305991 29 18 1
10.284441 30 18 1
12.265500 31 18 1
12.594267 1 19 1
10.635798 2 19 1
8.683338 3 19 1
6.738634 4 19 1
4.803746 5 19 1
2.880998 6 19 1
0.973966 7 19 1
0.973966 25 19 1
2.880998 26 19 1
4.803746 27 19 1
6.738634 28 19 1
8.683338 29 19 1
10.635798 30 19 1
12.594267 31 19 1
13.048541 1 20 1
11.120519 2 20 1
9.203196 3 20 1
7.298275 4 20 1
5.409771 5 20 1
3.541079 6 20 1
1.698505 7 20 1
0.113901 8 20 1
0.113901 24 20 1
1.698505 25 20 1
3.541079 26 20 1
5.409771 27 20 1
7.298275 28 20 1
9.203196 29 20 1
11.120519 30 20 1
13.048541 31 20 1
13.622812 1 21 1
11.732286 2 21 1
9.856969 3 21 1
8.000032 4 21 1
6.166106 5 21 1
4.360759 6 21 1
2.591502 7 21 1
0.868034 8 21 1
0.868034 24 21 1
2.591502 25 21 1
4.360759 26 21 1
6.166106 27 21 1
8.000032 28 21 1
9.856969 29 21 1
11.732286 30 21 1
13.622812 31 21 1
11.629375 2 22 1
10.562214 3 22 1
8.832863 4 22 1
7.060211 5 22 1
5.323808 6 22 1
3.633675 7 22 1
2.000616 8 22 1
0.439802 9 22 1
0.439802 23 22 1
2.000616 24 22 1
3.633675 25 22 1
5.323808 26 22 1
7.060211 27 22 1
8.832863 28 22 1
10.562214 29 22 1
11.629375 30 22 1
10.092476 2 23 1
8.841724 3 23 1
7.905319 4 23 1
7.403517 5 23 1
6.413165 6 23 1
4.803582 7 23 1
3.260672 8 23 1
1.798990 9 23 1
0.439802 10 23 1
0.439802 22 23 1
1.798990 23 23 1
3.260672 24 23 1
4.803582 25 23 1
6.413165 26 23 1
7.403517 27 23 1
7.905319 28 23 1
8.841724 29 23 1
10.092476 30 23 1
8.744930 2 24 1
7.265796 3 24 1
6.091781 4 24 1
5.424739 5 24 1
5.453970 6 24 1
6.083363 7 24 1
4.627417 8 24 1
3.260672 9 24 1
2.000616 10 24 1
0.868034 11 24 1
0.113901 12 24 1
0.113901 20 24 1
0.868034 21 24 1
2.000616 22 24 1
3.260672 23 24 1
4.627417 24 24 1
6.083363 25 24 1
5.453970 26 24 1
5.424739 27 24 1
6.091781 28 24 1
7.265796 29 24 1
8.744930 30 24 1
7.686971 2 25 1
5.950421 3 25 1
4.441341 4 25 1
3.470376 5 25 1
3.515893 6 25 1
4.547472 7 25 1
5.917108 8 25 1
4.803582 9 25 1
3.633675 10 25 1
2.591502 11 25 1
1.698505 12 25 1
0.973966 13 25 1
0.439672 14 25 1
0.119210 15 25 1
0.000000 16 25 1
0.119210 17 25 1
0.439672 18 25 1
0.973966 19 25 1
1.698505 20 25 1
2.591502 21 25 1
3.633675 22 25 1
4.803582 23 25 1
5.917108 24 25 1
4.547472 25 25 1
3.515893 26 25 1
3.470376 27 25 1
4.441341 28 25 1
5.950421 29 25 1
7.686971 30 25 1
7.043253 2 26 1
5.101154 3 26 1
3.215778 4 26 1
1.630714 5 26 1
1.725463 6 26 1
3.093453 7 26 1
4.388024 8 26 1
5.586992 9 26 1
5.323808 10 26 1
4.360759 11 26 1
3.541079 12 26 1
2.880998 13 26 1
2.396603 14 26 1
2.099815 15 26 1
2.000000 16 26 1
2.099815 17 26 1
2.396603 18 26 1
2.880998 19 26 1
3.541079 20 26 1
4.360759 21 26 1
5.323808 22 26 1
5.586992 23 26 1
4.388024 24 26 1
3.093453 25 26 1
1.725463 26 26 1
1.630714 27 26 1
3.215778 28 26 1
5.101154 29 26 1
7.043253 30 26 1
4.929391 3 27 1
2.951824 4 27 1
1.020470 5 27 1
0.279586 6 27 1
1.574861 7 27 1
2.797092 8 27 1
3.923344 9 27 1
4.940745 10 27 1
5.833933 11 27 1
5.409771 12 27 1
4.803746 13 27 1
4.360937 14 27 1
4.091075 15 27 1
4.000000 16 27 1
4.091075 17 27 1
4.360937 18 27 1
4.803746 19 27 1
5.409771 20 27 1
5.833933 21 27 1
4.940745 22 27 1
3.923344 23 27 1
2.797092 24 27 1
1.574861 25 27 1
0.279586 26 27 1
1.020470 27 27 1
2.951824 28 27 1
4.929391 29 27 1
5.425949 3 28 1
3.516417 4 28 1
1.616157 5 28 1
0.078486 7 28 1
1.158151 8 28 1
2.215128 9 28 1
3.167402 10 28 1
4.000107 11 28 1
4.701917 12 28 1
5.261367 13 28 1
5.669155 14 28 1
5.916941 15 28 1
6.000000 16 28 1
5.916941 17 28 1
5.669155 18 28 1
5.261367 19 28 1
4.701917 20 28 1
4.000107 21 28 1
3.167402 22 28 1
2.215128 23 28 1
1.158151 24 28 1
0.078486 25 28 1
1.616157 27 28 1
3.516417 28 28 1
5.425949 29 28 1
6.038787 3 29 1
4.147193 4 29 1
2.263089 5 29 1
0.401252 6 29 1
0.530060 8 29 1
0.475883 9 29 1
1.364761 10 29 1
2.144696 11 29 1
2.798455 12 29 1
3.316716 13 29 1
3.694474 14 29 1
3.923379 15 29 1
4.000000 16 29 1
3.923379 17 29 1
3.694474 18 29 1
3.316716 19 29 1
2.798455 20 29 1
2.144696 21 29 1
1.364761 22 29 1
0.475883 23 29 1
0.530060 24 29 1
0.401252 26 29 1
2.263089 27 29 1
4.147193 28 29 1
6.038787 29 29 1
4.834529 4 30 1
2.971237 5 30 1
1.117850 6 30 1
0.470591 10 30 1
0.278489 11 30 1
0.881239 12 30 1
1.366379 13 30 1
1.717420 14 30 1
1.929711 15 30 1
2.000000 16 30 1
1.929711 17 30 1
1.717420 18 30 1
1.366379 19 30 1
0.881239 20 30 1
0.278489 21 30 1
0.470591 22 30 1
1.117850 26 30 1
2.971237 27 30 1
4.834529 28 30 1
5.579538 4 31 1
3.741049 5 31 1
1.916629 6 31 1
0.101772 7 31 1
0.599383 13 31 1
0.266116 14 31 1
0.101417 15 31 1
0.000000 16 31 1
0.101417 17 31 1
0.266116 18 31 1
0.599383 19 31 1
0.101772 25 31 1
1.916629 26 31 1
3.741049 27 31 1
5.579538 28 31 1
6.383377 4 32 1
4.572474 5 32 1
2.775378 6 32 1
0.998582 7 32 1
0.998582 25 32 1
2.775378 26 32 1
4.572474 27 32 1
6.383377 28 32 1
5.466090 5 33 1
3.701664 6 33 1
1.957854 7 33 1
0.248958 8 33 1
0.248958 24 33 1
1.957854 25 33 1
3.701664 26 33 1
5.466090 27 33 1
6.422744 5 34 1
4.695077 6 34 1
2.993416 7 34 1
1.317924 8 34 1
0.330595 9 34 1
0.330595 23 34 1
1.317924 24 34 1
2.993416 25 34 1
4.695077 26 34 1
6.422744 27 34 1
5.755177 6 35 1
4.096429 7 35 1
2.470489 8 35 1
0.889699 9 35 1
0.889699 23 35 1
2.470489 24 35 1
4.096429 25 35 1
5.755177 26 35 1
5.271019 7 36 1
3.697825 8 36 1
2.173861 9 36 1
0.714690 10 36 1
0.714690 22 36 1
2.173861 23 36 1
3.697825 24 36 1
5.271019 25 36 1
6.512743 7 37 1
4.998186 8 37 1
3.537652 9 37 1
2.146802 10 37 1
0.843152 11 37 1
0.363561 12 37 1
0.363561 20 37 1
0.843152 21 37 1
2.146802 22 37 1
3.537652 23 37 1
4.998186 24 37 1
6.512743 25 37 1
6.365467 8 38 1
4.971264 9 38 1
3.653693 10 38 1
2.431881 11 38 1
1.331935 12 38 1
0.387418 13 38 1
0.357806 14 38 1
0.357806 18 38 1
0.387418 19 38 1
1.331935 20 38 1
2.431881 21 38 1
3.653693 22 38 1
4.971264 23 38 1
6.365467 24 38 1
6.470722 9 39 1
5.227177 10 39 1
4.086390 11 39 1
3.072035 12 39 1
2.218940 13 39 1
1.561354 14 39 1
1.144102 15 39 1
1.000000 16 39 1
1.144102 17 39 1
1.561354 18 39 1
2.218940 19 39 1
3.072035 20 39 1
4.086390 21 39 1
5.227177 22 39 1
6.470722 23 39 1
6.857031 10 40 1
5.792631 11 40 1
4.858808 12 40 1
4.082298 13 40 1
3.494234 14 40 1
3.126262 15 40 1
3.000000 16 40 1
3.126262 17 40 1
3.494234 18 40 1
4.082298 19 40 1
4.858808 20 40 1
5.792631 21 40 1
6.857031 22 40 1
6.680434 12 41 1
5.972146 13 41 1
5.441398 14 41 1
5.112596 15 41 1
5.000000 16 41 1
5.112596 17 41 1
5.441398 18 41 1
5.972146 19 41 1
6.680434 20 41 1
12.604408 13 1 2
12.275675 14 1 2
12.076934 15 1 2
12.010204 16 1 2
12.076934 17 1 2
12.275675 18 1 2
12.604408 19 1 2
12.473415 10 2 2
11.742520 11 2 2
11.130827 12 2 2
10.646171 13 2 2
10.294864 14 2 2
10.081915 15 2 2
10.010468 16 2 2
10.081915 17 2 2
10.294864 18 2 2
10.646171 19 2 2
11.130827 20 2 2
11.742520 21 2 2
12.473415 22 2 2
12.538858 8 3 2
11.540040 9 3 2
10.646046 10 3 2
9.867459 11 3 2
9.213800 12 3 2
8.694046 13 3 2
8.316738 14 3 2
8.087612 15 3 2
8.010748 16 3 2
8.087612 17 3 2
8.316738 18 3 2
8.694046 19 3 2
9.213800 20 3 2
9.867459 21 3 2
10.646046 22 3 2
11.540040 23 3 2
12.538858 24 3 2
12.010357 7 4 2
10.854918 8 4 2
9.795393 9 4 2
8.843539 10 4 2
8.010780 11 4 2
7.309023 12 4 2
6.749382 13 4 2
6.341908 14 4 2
6.094013 15 4 2
6.010748 16 4 2
6.094013 17 4 2
6.341908 18 4 2
6.749382 19 4 2
7.309023 20 4 2
8.010780 21 4 2
8.843539 22 4 2
9.795393 23 4 2
10.854918 24 4 2
12.010357 25 4 2
11.742535 6 5 2
10.435762 7 5 2
9.213552 8 5 2
8.087602 9 5 2
7.070958 10 5 2
6.176854 11 5 2
5.420518 12 5 2
4.814494 13 5 2
4.371684 14 5 2
4.101823 15 5 2
4.010749 16 5 2
4.101823 17 5 2
4.371684 18 5 2
4.814494 19 5 2
5.420518 20 5 2
6.176854 21 5 2
7.070958 22 5 2
8.087602 23 5 2
9.213552 24 5 2
10.435762 25 5 2
11.742535 26 5 2
11.742535 5 6 2
10.294695 6 6 2
8.918056 7 6 2
7.623425 8 6 2
6.423913 9 6 2
5.334556 10 6 2
4.371507 11 6 2
3.551826 12 6 2
2.891746 13 6 2
2.407350 14 6 2
2.110566 15 6 2
2.010751 16 6 2
2.110566 17 6 2
2.407350 18 6 2
2.891746 19 6 2
3.551826 20 6 2
4.371507 21 6 2
5.334556 22 6 2
6.423913 23 6 2
7.623425 24 6 2
8.918056 25 6 2
10.294695 26 6 2
11.742535 27 6 2
12.010357 4 7 2
10.435762 5 7 2
8.918056 6 7 2
7.466592 7 7 2
6.094111 8 7 2
4.814330 9 7 2
3.644422 10 7 2
2.602251 11 7 2
1.709251 12 7 2
0.984717 13 7 2
0.450422 14 7 2
0.129313 15 7 2
0.011445 16 7 2
0.129313 17 7 2
0.450422 18 7 2
0.984717 19 7 2
1.709251 20 7 2
2.602251 21 7 2
3.644422 22 7 2
4.814330 23 7 2
6.094111 24 7 2
7.466592 25 7 2
8.918056 26 7 2
10.435762 27 7 2
12.010357 28 7 2
12.538858 3 8 2
10.854918 4 8 2
9.213552 5 8 2
7.623425 6 8 2
6.094111 7 8 2
4.638166 8 8 2
3.271420 9 8 2
2.011363 10 8 2
0.878789 11 8 2
0.103482 12 8 2
0.103482 20 8 2
0.878789 21 8 2
2.011363 22 8 2
3.271420 23 8 2
4.638166 24 8 2
6.094111 25 8 2
7.623425 26 8 2
9.213552 27 8 2
10.854918 28 8 2
12.538858 29 8 2
11.540040 3 9 2
9.795393 4 9 2
8.087602 5 9 2
6.423913 6 9 2
4.814330 7 9 2
3.271420 8 9 2
1.809741 9 9 2
0.450548 10 9 2
0.450548 22 9 2
1.809741 23 9 2
3.271420 24 9 2
4.814330 25 9 2
6.423913 26 9 2
8.087602 27 9 2
9.795393 28 9 2
11.540040 29 9 2
12.473415 2 10 2
10.646046 3 10 2
8.843539 4 10 2
7.070958 5 10 2
5.334556 6 10 2
3.644422 7 10 2
2.011363 8 10 2
0.450548 9 10 2
0.450548 23 10 2
2.011363 24 10 2
3.644422 25 10 2
5.334556 26 10 2
7.070958 27 10 2
8.843539 28 10 2
10.646046 29 10 2
12.473415 30 10 2
11.742520 2 11 2
9.867459 3 11 2
8.010780 4 11 2
6.176854 5 11 2
4.371507 6 11 2
2.602251 7 11 2
0.878789 8 11 2
0.878789 24 11 2
2.602251 25 11 2
4.371507 26 11 2
6.176854 27 11 2
8.010780 28 11 2
9.867459 29 11 2
11.742520 30 11 2
11.130827 2 12 2
9.213800 3 12 2
7.309023 4 12 2
5.420518 5 12 2
3.551826 6 12 2
1.709251 7 12 2
0.103482 8 12 2
0.103482 24 12 2
1.709251 25 12 2
3.551826 26 12 2
5.420518 27 12 2
7.309023 28 12 2
9.213800 29 12 2
11.130827 30 12 2
12.604408 1 13 2
10.646171 2 13 2
8.694046 3 13 2
6.749382 4 13 2
4.814494 5 13 2
2.891746 6 13 2
0.984717 7 13 2
0.984717 25 13 2
2.891746 26 13 2
4.814494 27 13 2
6.749382 28 13 2
8.694046 29 13 2
10.646171 30 13 2
12.604408 31 13 2
12.275675 1 14 2
10.294864 2 14 2
8.316738 3 14 2
6.341908 4 14 2
4.371684 5 14 2
2.407350 6 14 2
0.450422 7 14 2
0.450422 25 14 2
2.407350 26 14 2
4.371684 27 14 2
6.341908 28 14 2
8.316738 29 14 2
10.294864 30 14 2
12.275675 31 14 2
12.076934 1 15 2
10.081915 2 15 2
8.087612 3 15 2
6.094013 4 15 2
4.101823 5 15 2
2.110566 6 15 2
0.129313 7 15 2
0.129313 25 15 2
2.110566 26 15 2
4.101823 27 15 2
6.094013 28 15 2
8.087612 29 15 2
10.081915 30 15 2
12.076934 31 15 2
12.010204 1 16 2
10.010468 2 16 2
8.010748 3 16 2
6.010748 4 16 2
4.010749 5 16 2
2.010751 6 16 2
0.011445 7 16 2
0.011445 25 16 2
2.010751 26 16 2
4.010749 27 16 2
6.010748 28 16 2
8.010748 29 16 2
10.010468 30 16 2
12.010204 31 16 2
12.076934 1 17 2
10.081915 2 17 2
8.087612 3 17 2
6.094013 4 17 2
4.101823 5 17 2
2.110566 6 17 2
0.129313 7 17 2
0.129313 25 17 2
2.110566 26 17 2
4.101823 27 17 2
6.094013 28 17 2
8.087612 29 17 2
10.081915 30 17 2
12.076934 31 17 2
12.275675 1 18 2
10.294864 2 18 2
8.316738 3 18 2
6.341908 4 18 2
4.371684 5 18 2
2.407350 6 18 2
0.450422 7 18 2
0.450422 25 18 2
2.407350 26 18 2
4.371684 27 18 2
6.341908 28 18 2
8.316738 29 18 2
10.294864 30 18 2
12.275675 31 18 2
12.604408 1 19 2
10.646171 2 19 2
8.694046 3 19 2
6.749382 4 19 2
4.814494 5 19 2
2.891746 6 19 2
0.984717 7 19 2
0.984717 25 19 2
2.891746 26 19 2
4.814494 27 19 2
6.749382 28 19 2
8.694046 29 19 2
10.646171 30 19 2
12.604408 31 19 2
13.058638 1 20 2
11.130827 2 20 2
9.213800 3 20 2
7.309023 4 20 2
5.420518 5 20 2
3.551826 6 20 2
1.709251 7 20 2
0.103482 8 20 2
0.103482 24 20 2
1.709251 25 20 2
3.551826 26 20 2
5.420518 27 20 2
7.309023 28 20 2
9.213800 29 20 2
11.130827 30 20 2
13.058638 31 20 2
13.632859 1 21 2
11.742520 2 21 2
9.867459 3 21 2
8.010780 4 21 2
6.176854 5 21 2
4.371507 6 21 2
2.602251 7 21 2
0.878789 8 21 2
0.878789 24 21 2
2.602251 25 21 2
4.371507 26 21 2
6.176854 27 21 2
8.010780 28 21 2
9.867459 29 21 2
11.742520 30 21 2
13.632859 31 21 2
11.627557 2 22 2
10.558616 3 22 2
8.843539 4 22 2
7.070958 5 22 2
5.334556 6 22 2
3.644422 7 22 2
2.011363 8 22 2
0.450548 9 22 2
0.450548 23 22 2
2.011363 24 22 2
3.644422 25 22 2
5.334556 26 22 2
7.070958 27 22 2
8.843539 28 22 2
10.558616 29 22 2
11.627557 30 22 2
10.092073 2 23 2
8.839357 3 23 2
7.900539 4 23 2
7.396135 5 23 2
6.423913 6 23 2
4.814330 7 23 2
3.271420 8 23 2
1.809741 9 23 2
0.450548 10 23 2
0.450548 22 23 2
1.809741 23 23 2
3.271420 24 23 2
4.814330 25 23 2
6.423913 26 23 2
7.396135 27 23 2
7.900539 28 23 2
8.839357 29 23 2
10.092073 30 23 2
8.746415 2 24 2
7.265265 3 24 2
6.088380 4 24 2
5.417810 5 24 2
5.443984 6 24 2
6.094111 7 24 2
4.638166 8 24 2
3.271420 9 24 2
2.011363 10 24 2
0.878789 11 24 2
0.103482 12 24 2
0.103482 20 24 2
0.878789 21 24 2
2.011363 22 24 2
3.271420 23 24 2
4.638166 24 24 2
6.094111 25 24 2
5.443984 26 24 2
5.417810 27 24 2
6.088380 28 24 2
7.265265 29 24 2
8.746415 30 24 2
7.690879 2 25 2
5.952640 3 25 2
4.440520 4 25 2
3.464464 5 25 2
3.505254 6 25 2
4.535538 7 25 2
5.905156 8 25 2
4.814330 9 25 2
3.644422 10 25 2
2.602251 11 25 2
1.709251 12 25 2
0.984717 13 25 2
0.450422 14 25 2
0.129313 15 25 2
0.011445 16 25 2
0.129313 17 25 2
0.450422 18 25 2
0.984717 19 25 2
1.709251 20 25 2
2.602251 21 25 2
3.644422 22 25 2
4.814330 23 25 2
5.905156 24 25 2
4.535538 25 25 2
3.505254 26 25 2
3.464464 27 25 2
4.440520 28 25 2
5.952640 29 25 2
7.690879 30 25 2
7.054285 2 26 2
5.107227 3 26 2
3.219947 4 26 2
1.628606 5 26 2
1.713666 6 26 2
3.081536 7 26 2
4.376086 8 26 2
5.575042 9 26 2
5.334556 10 26 2
4.371507 11 26 2
3.551826 12 26 2
2.891746 13 26 2
2.407350 14 26 2
2.110566 15 26 2
2.010751 16 26 2
2.110566 17 26 2
2.407350 18 26 2
2.891746 19 26 2
3.551826 20 26 2
4.371507 21 26 2
5.334556 22 26 2
5.575042 23 26 2
4.376086 24 26 2
3.081536 25 26 2
1.713666 26 26 2
1.628606 27 26 2
3.219947 28 26 2
5.107227 29 26 2
7.054285 30 26 2
4.945220 3 27 2
2.969707 4 27 2
1.040146 5 27 2
0.268941 6 27 2
1.563013 7 27 2
2.785181 8 27 2
3.911411 9 27 2
4.928801 10 27 2
5.821980 11 27 2
5.420518 12 27 2
4.814494 13 27 2
4.371684 14 27 2
4.101823 15 27 2
4.010749 16 27 2
4.101823 17 27 2
4.371684 18 27 2
4.814494 19 27 2
5.420518 20 27 2
5.821980 21 27 2
4.928801 22 27 2
3.911411 23 27 2
2.785181 24 27 2
1.563013 25 27 2
0.268941 26 27 2
1.040146 27 27 2
2.969707 28 27 2
4.945220 29 27 2
5.443400 3 28 2
3.534954 4 28 2
1.636319 5 28 2
0.269294 6 28 2
0.082128 7 28 2
1.146379 8 28 2
2.203237 9 28 2
3.155482 10 28 2
3.988173 11 28 2
4.689974 12 28 2
5.249418 13 28 2
5.657204 14 28 2
5.904988 15 28 2
5.988046 16 28 2
5.904988 17 28 2
5.657204 18 28 2
5.249418 19 28 2
4.689974 20 28 2
3.988173 21 28 2
3.155482 22 28 2
2.203237 23 28 2
1.146379 24 28 2
0.082128 25 28 2
0.269294 26 28 2
1.636319 27 28 2
3.534954 28 28 2
5.443400 29 28 2
6.056277 3 29 2
4.165652 4 29 2
2.282405 5 29 2
0.424156 6 29 2
0.542429 8 29 2
0.464511 9 29 2
1.352938 10 29 2
2.132817 11 29 2
2.786549 12 29 2
3.304792 13 29 2
3.682544 14 29 2
3.911445 15 29 2
3.988065 16 29 2
3.911445 17 29 2
3.682544 18 29 2
3.304792 19 29 2
2.786549 20 29 2
2.132817 21 29 2
1.352938 22 29 2
0.464511 23 29 2
0.542429 24 29 2
0.424156 26 29 2
2.282405 27 29 2
4.165652 28 29 2
6.056277 29 29 2
4.852986 4 30 2
2.990866 5 30 2
1.138312 6 30 2
0.482852 10 30 2
0.267801 11 30 2
0.869526 12 30 2
1.354570 13 30 2
1.705571 14 30 2
1.917842 15 30 2
1.988121 16 30 2
1.917842 17 30 2
1.705571 18 30 2
1.354570 19 30 2
0.869526 20 30 2
0.267801 21 30 2
0.482852 22 30 2
1.138312 26 30 2
2.990866 27 30 2
4.852986 28 30 2
5.598051 4 31 2
3.760555 5 31 2
1.938057 6 31 2
0.126293 7 31 2
0.611631 13 31 2
0.278876 14 31 2
0.111658 15 31 2
0.024235 16 31 2
0.111658 17 31 2
0.278876 18 31 2
0.611631 19 31 2
0.126293 25 31 2
1.938057 26 31 2
3.760555 27 31 2
5.598051 28 31 2
6.401986 4 32 2
4.591972 5 32 2
2.795978 6 32 2
1.019104 7 32 2
1.019104 25 32 2
2.795978 26 32 2
4.591972 27 32 2
6.401986 28 32 2
5.485650 5 33 2
3.722137 6 33 2
1.980192 7 33 2
0.268662 8 33 2
0.268662 24 33 2
1.980192 25 33 2
3.722137 26 33 2
5.485650 27 33 2
6.442409 5 34 2
4.715551 6 34 2
3.014765 7 34 2
1.341984 8 34 2
0.307214 9 34 2
0.307214 23 34 2
1.341984 24 34 2
3.014765 25 34 2
4.715551 26 34 2
6.442409 27 34 2
5.775720 6 35 2
4.117713 7 35 2
2.493579 8 35 2
0.914978 9 35 2
0.914978 23 35 2
2.493579 24 35 2
4.117713 25 35 2
5.775720 26 35 2
5.292449 7 36 2
3.720446 8 36 2
2.198566 9 36 2
0.739167 10 36 2
0.739167 22 36 2
2.198566 23 36 2
3.720446 24 36 2
